,title,description,url,publishedAt,content,domain,topic,injuries,trades,retirements,draft,all-stars,playoffs,rookies,highlights,fantasy
526,"McLaughlin, Wolves Embrace Challenge Raptors Present",Most Timberwolves beat reporters ran with highlights the Wolves’ hot 3-point shooting when recapping Saturday’s rejuvenating 142-115 win over the Clippers.Rightfully so.The Wolves were seemingly unstoppable as they fired away from beyond the arc and hit a fra…,https://www.nba.com/timberwolves/news/mclaughlin-wolves-embrace-challenge-raptors-present,2020-02-10T21:27:43Z,"Most Timberwolves beat reporters ran with highlights the Wolves hot 3-point shooting when recapping Saturdays rejuvenating 142-115 win over the Clippers.
Rightfully so.
The Wolves were seemingly unstoppable as they fired away from beyond the arc and hit a f… [+4262 chars]",nba.com,,,,,,,,,,
527,"D’Angelo Russell and Karl-Anthony Towns Team Up to Each Purchase 1,000 Tickets For Fans to Wednesday’s Timberwolves Game","In appreciation of Timberwolves fans’ overwhelming support, new teammates D’Angelo Russell and Karl-Anthony Towns have each purchased 1,000 tickets for fans to Wednesday’s home game against the Charlotte Hornets. To claim D’Angelo’s and Karl’s complimentary t…",https://www.nba.com/timberwolves/news/dangelo-russell-and-karl-anthony-towns-team-each-purchase-1000-tickets-fans-wednesday,2020-02-10T20:49:18Z,"In appreciation of Timberwolves fans’ overwhelming support, new teammates D’Angelo Russell and Karl-Anthony Towns have each purchased 1,000 tickets for fans to Wednesday’s home game against the Charlotte Hornets. To claim D’Angelo’s and Karl’s complimentary t… [+1061 chars]",nba.com,,,,,,,,,,
528,"Rodney Hood On Returning From Injury, Coming Back A Better Player And Having Fun With Rehab","As is often the case for players after suffering a serious injury, Trail Blazers forward Rodney Hood has kept a low profile for the last few months. After rupturing his left Achilles tendon in a loss to the Lakers at the Moda Center on December 6, the 6-8 for…",https://www.nba.com/blazers/forwardcenter/rodney-hood-returning-injury-coming-back-better-player-and-having-fun-rehab,2020-02-10T20:46:14Z,"As is often the case for players after suffering a serious injury, Trail Blazers forward Rodney Hood has kept a low profile for the last few months. After rupturing his left Achilles tendon in a loss to the Lakers at the Moda Center on December 6, the 6-8 for… [+4615 chars]",nba.com,injuries,,,,,,,,,
529,Go-Go Roundup: February 10,"The Capital City Go-Go went 2-0 last week, including a 27-point win over the Erie BayHawks on Saturday night, their largest margin of victory this season.",https://www.nba.com/wizards/go-go-roundup-021020,2020-02-10T20:34:10Z,"The Capital City Go-Go went 2-0 last week, including a 27-point win over the Erie BayHawks on Saturday night, their largest margin of victory this season. The Go-Go are now 16-17 and on the season and 2.5 games back of the Lakeland Magic for the sixth seed in… [+6061 chars]",nba.com,highlights,,,,,,,,,
530,Nikola Jokić Named Western Conference Player of the Week,"Jokić averaged 27.3 points, 14.3 rebounds and 8.3 assists per game last week.",https://www.nba.com/nuggets/news/jokic-player-of-week-021020a,2020-02-10T20:05:52Z,"Denver, Feb. 10, 2020 The NBA has announced that Denver Nuggets center Nikola Joki has been named the Western Conference Player of the Week for games played from Monday Feb. 3rd to Sunday Feb. 9th.
Joki wins the award for the first time this season and has e… [+1927 chars]",nba.com,,,,,,,,,,
531,"New Orleans Pelicans podcast presented by SeatGeek - Feb. 10, 2020","Daniel Sallerson, Todd Graffagnini, Jim Eichenhofer, and Caroline Gonzalez come together for a round-table discussion about the Pelicans 2-0 road trip, All-Star break, and the remainder of games this season.",https://www.nba.com/pelicans/news/new-orleans-pelicans-podcast-presented-seatgeek-feb-10-2020,2020-02-10T19:52:28Z,"Daniel Sallerson, Todd Graffagnini, Jim Eichenhofer, and Caroline Gonzalez come together for a round-table discussion about the Pelicans 2-0 road trip, All-Star break, and the remainder of games this season.",nba.com,highlights,,,,,,,,,
532,Heads Up Play of the Day | Feb. 10,"Devonte' Graham gets back in transition, covering two men and takes a charge in the paint to force a Pistons turnover for your Heads Up Play of the Day!",http://www.nba.com/video/2020/02/10/20200210-heads-play-day,2020-02-10T19:14:37Z,,nba.com,highlights,,,,,,,,,
533,Iguodala addresses Warriors crowd,Andre Iguodala addresses the Warriors crowd as a member of the Heat.,http://www.nba.com/video/2020/02/10/0021900800-mia-gsw-play-1,2020-02-10T19:10:18Z,,nba.com,,,,,,,,,,
534,NBA Pick 'Em Primetime Picks: Feb. 10,Will Buddy Hield or Khris Middleton score more points? Gregg Sussman of SportsGrid gets you set for Kings vs. Bucks!,http://www.nba.com/video/2020/02/10/20200210-nba-pick-em-primetime-picks-feb-10,2020-02-10T19:05:41Z,,nba.com,highlights,,,,,,,,,
535,My Moment My City | Chicago | NBA All-Star 2020,Chicago fans say the Windy City is ready to host NBA All-Star 2020.,http://www.nba.com/video/2020/02/10/my-moment-my-city-chicago,2020-02-10T19:05:19Z,,nba.com,,,,,,,,,,
536,"GAME RECAP: Heat 113, Warriors 101","Jimmy Butler scores 21 points and grabs 10 rebounds to give Miami the win over Golden State, 113-101.",http://www.nba.com/video/2020/02/10/0021900800-mia-gsw-recap,2020-02-10T19:05:13Z,,nba.com,highlights,,,,,,,,,
537,"GAME RECAP: Nuggets 127, Spurs 120","Jamal Murray leads Denver to victory with 26 points and 6 assists against San Antonio, 127-120.",http://www.nba.com/video/2020/02/10/0021900799-sas-den-recap,2020-02-10T19:05:11Z,,nba.com,highlights,,,,,,,,,
538,NBA Fantasy Recap: Feb. 10,Gregg Sussman from SportsGrid recaps Trae Young's big night and other top performers from Sunday's action!,http://www.nba.com/video/2020/02/10/20200210-nba-fantasy-recap-feb-10,2020-02-10T19:03:07Z,,nba.com,fantasy,,,,,,,,,
539,"GAME RECAP: Jazz 123, Mavericks 119","Jordan Clarkson scores 25 points as Utah beat Dallas, 123-119.",http://www.nba.com/video/2020/02/10/0021900798-uta-dal-recap,2020-02-10T18:54:15Z,,nba.com,highlights,,,,,,,,,
540,"GAME RECAP: Bucks 123, Kings 111","Khris Middleton and Eric Bledsoe both lead Milwaukee to the win with 28 points respectively against Sacramento, 123-111.",http://www.nba.com/video/2020/02/10/0021900797-sac-mil-recap,2020-02-10T18:50:00Z,,nba.com,highlights,,,,,,,,,
541,"GAME RECAP: Raptors 137, Timberwolves 126","Pascal Siakam leads Toronto to the win with 34 points, 6 rebounds, and 5 assists against the new look Minnesota team, 137-126",http://www.nba.com/video/2020/02/10/0021900796-min-tor-recap,2020-02-10T18:49:58Z,,nba.com,highlights,,,,,,,,,
542,"GAME RECAP: Magic 135, Hawks 126","Aaron Gordon scores 26 as the Magic get the win over the Hawks, 135-126.",http://www.nba.com/video/2020/02/10/0021900795-atl-orl-recap,2020-02-10T18:46:41Z,,nba.com,highlights,,,,,,,,,
543,"GAME RECAP: Nets 106, Pacers 105",Spencer Dinwiddie scores 21 points in the win vs. Indiana 106-105.,http://www.nba.com/video/2020/02/10/0021900794-bkn-ind-recap,2020-02-10T18:44:18Z,,nba.com,highlights,,,,,,,,,
544,Last Game of Homestand Set Against the Spurs,"Date: February 11, 2020 Tip-Off Time: 7 p.m. CT Television: Fox Sports Oklahoma Radio: 98.1 FM WWLS the Sports Animal and the Thunder Radio Network",https://www.nba.com/thunder/preview/spurs-200210,2020-02-10T18:42:09Z,"Date: February 11, 2020
Tip-Off Time: 7 p.m. CTTelevision: Fox Sports OklahomaRadio: 98.1 FM WWLS the Sports Animal and the Thunder Radio Network
Thunder Status
Tuesdays matchup marks the fourth and final game of the Thunders homestand. The Thunders most r… [+3876 chars]",nba.com,,,,,,,,,,
545,"GAME RECAP: Hornets 87, Pistons 76","Miles Bridges leads the way with 18 points vs. Detroit, 87-76.",http://www.nba.com/video/2020/02/10/0021900793-cha-det-recap,2020-02-10T18:40:51Z,,nba.com,highlights,,,,,,,,,
546,Shayok Makes Midseason All-G League Team,"In his rookie season, Marial Shayok has made quite the impression.In his 25 games with the Delaware Blue Coats, the 2019 no. 54 pick has averaged 23.3 points per game, shooting 45.9% from the field, and 36.4% from long range.Now, Shayok, who signed a two-way …",https://www.nba.com/sixers/news/shayok-makes-midseason-all-g-league-team,2020-02-10T18:39:11Z,"In his rookie season, Marial Shayok has made quite the impression.
In his 25 games with the Delaware Blue Coats, the 2019 no. 54 pick has averaged 23.3 points per game, shooting 45.9% from the field, and 36.4% from long range.
Now, Shayok, who signed a two-… [+1005 chars]",nba.com,,,,,,,,,,
547,"Kevin Durant, Kyrie Irving, Joe Harris Among Finalists for 2020 Olympics Roster","Kevin Durant, Kyrie Irving and Joe Harris have been named finalists for the 2020 USA Basketball Olympic roster.",https://www.nba.com/nets/news/breaking/2020/02/10/kevin-durant-kyrie-irving-joe-harris-among-finalists-for-2020-olympics-roster,2020-02-10T18:07:51Z,"Three Brooklyn Nets players are among the 44 finalists announced for the 2020 U.S. Olympic Mens Team roster that will compete in the Summer Olympic Games in Tokyo beginning July 24.
Kyrie Irving, Kevin Durant and Joe Harris are on the list announced by USA B… [+2749 chars]",nba.com,,,,,,,,,,
548,About That Dunk...,"When LeBron James came barreling down the court in transition in L.A.’s Thursday evening game against Houston, leapt into the air and threw down a vicious reverse windmill with two hands, we noticed how ridiculous it was even for him. Left there, it would hav…",https://www.nba.com/lakers/news/021020-about-that-dunk-lebron-kobe,2020-02-10T18:05:38Z,"When LeBron James came barreling down the court in transition in L.A.s Thursday evening game against Houston, leapt into the air and threw down a vicious reverse windmill with two hands, we noticed how ridiculous it was even for him.
Left there, it would hav… [+3102 chars]",nba.com,highlights,,,,,,,,,
549,Roundball Roundup: Bogey 'Game-Winning' Buckets + Skin Wade on Dallas,"Bogey Buckets: 2 game-winners this season. more angles you say? pic.twitter.com/52ppHW6d8r— Utah Jazz (@utahjazz) February 10, 2020",https://www.nba.com/jazz/news/roundball-roundup-bogey-game-winning-buckets-skin-wade-dallas,2020-02-10T18:03:29Z,"Bogey Buckets: 2 game-winners this season.
more angles you say? pic.twitter.com/52ppHW6d8r
 Utah Jazz (@utahjazz) February 10, 2020
JP reviews the victory sealing shot and previews the week. Plus, Jeff Skin Wade of Fox Sports Southwest discusses comparison… [+544 chars]",nba.com,highlights,,,,,,,,,
550,Isaiah Roby Assigned to Oklahoma City Blue,"OKLAHOMA CITY, Feb. 10, 2020 – The Oklahoma City Thunder has assigned forward Isaiah Roby to the Oklahoma City Blue of the NBA G League, it was announced today by Executive Vice President and General Manager Sam Presti. In 11 G League games (nine starts) this…",https://www.nba.com/thunder/news/roby-assigned-200210,2020-02-10T17:43:59Z,"OKLAHOMA CITY, Feb. 10, 2020 The Oklahoma City Thunder has assigned forward Isaiah Roby to the Oklahoma City Blue of the NBA G League, it was announced today by Executive Vice President and General Manager Sam Presti.
In 11 G League games (nine starts) this … [+253 chars]",nba.com,,,,,,,,,,
551,"Stephen Curry, Draymond Green and Klay Thompson Among USA Basketball’s 44 Finalists for 2020 U.S. Olympic Men’s Team","Draymond Green and Klay Thompson won Olympic gold in 2016 and are among the 44 finalists for the 2020 U.S. Olympic Men’s Basketball Team. A third Warriors player is also a finalist, as Stephen Curry has a chance to participate in the Olympics for the first ti…",https://www.nba.com/warriors/news/curry-green-thompson-usa-olympic-finalists-20200210,2020-02-10T17:39:11Z,"Draymond Green and Klay Thompson won Olympic gold in 2016 and are among the 44 finalists for the 2020 U.S. Olympic Mens Basketball Team. A third Warriors player is also a finalist, as Stephen Curry has a chance to participate in the Olympics for the first tim… [+10290 chars]",nba.com,,,,,,,,,,
552,Lakers vs. Suns: 3 Things to Know (2/10/20),Here is what you need to know before the Lakers play host to the Phoenix Suns.,https://www.nba.com/lakers/news/200210-lakers-suns-3-things-to-know,2020-02-10T17:27:12Z,"Here is what you need to know before the Lakers play host to the Phoenix Suns.
1) ABs been money
Avery Bradleys sweet shooting has been key for the Lakers of late, especially in Saturdays win over Golden State, when he put up a season-high 21 points.
Bradl… [+2402 chars]",nba.com,highlights,,,,,,,,,
553,Ennis Expected to Make Magic Debut Tonight Against Hawks,"ORLANDO – Some 53 games into the season, the Orlando Magic have to wonder where they would be now had they simply been able to be average on the offensive end of the floor.",https://www.nba.com/magic/ennis-expected-make-magic-debut-tonight-against-hawks-20200210,2020-02-10T17:24:58Z,"ORLANDO Some 53 games into the season, the Orlando Magic have to wonder where they would be now had they simply been able to be average on the offensive end of the floor.
After all, the Magic rank first in the NBA in points allowed per game (104.9) and they … [+5083 chars]",nba.com,,,,,,,,,,
554,"Utah Jazz guards Donovan Mitchell, Mike Conley named finalists for Team USA's 2020 Olympic team",Utah Jazz guards Mike Conley and Donovan Mitchell have been named finalists for the 2020 U.S. Olympic men’s basketball team.Conley and Mitchell are among 44 NBA stars who will now compete for a chance to represent the United States this summer in Tokyo. USA B…,https://www.nba.com/jazz/news/utah-jazz-guards-donovan-mitchell-mike-conley-named-finalists-team-usas-2020-olympic-team,2020-02-10T17:04:06Z,"Utah Jazz guards Mike Conley and Donovan Mitchell have been named finalists for the 2020 U.S. Olympic mens basketball team.
Conley and Mitchell are among 44 NBA stars who will now compete for a chance to represent the United States this summer in Tokyo. USA … [+3407 chars]",nba.com,,,,,,,,,,
555,Chris Paul Named Finalist for 2020 Olympic Men's Basketball,"OKLAHOMA CITY, Feb. 10, 2020 – Oklahoma City Thunder guard Chris Paul was named a finalist for the 2020 U.S. Olympic Men’s Team, it was announced today by USA Basketball.",https://www.nba.com/thunder/news/paul-200210,2020-02-10T16:25:14Z,"OKLAHOMA CITY, Feb. 10, 2020 Oklahoma City Thunder guard Chris Paul was named a finalist for the 2020 U.S. Olympic Mens Team, it was announced today by USA Basketball.
Paul is a two-time gold medalist, previously representing the United States in both the 20… [+1193 chars]",nba.com,,,,,,,,,,
556,Bam & Butler Announced As Finalist For The 2020 U.S. Olympic Basketball Team,All-stars Bam Adebayo and Jimmy Butler have been named finalist for the 2020 U.S. Olympic Men’s Basketball Team.Butler won gold with team USA in the 2016 Olympic games in Rio de Janeiro. Adebayo recently participated in Team USA’s training camp for the 2019 F…,https://www.nba.com/heat/news/bam-and-butler-announced-as-team-usa-olympic-finalist021020,2020-02-10T16:22:51Z,"All-stars Bam Adebayo and Jimmy Butler have been named finalist for the 2020 U.S. Olympic Mens Basketball Team.
Butler won gold with team USA in the 2016 Olympic games in Rio de Janeiro. Adebayo recently participated in Team USAs training camp for the 2019 F… [+1117 chars]",nba.com,,,,,,,,,,
557,Kevin Love and Andre Drummond Finalists for the 2020 U.S. Olympic Men’s Basketball Team,USA Basketball announced Cavaliers forward Kevin Love and center Andre Drummond as finalists for the 2020 U.S. Olympic Men’s Basketball Team.,https://www.nba.com/cavaliers/releases/love-drummond-usa-finalists-200210,2020-02-10T16:17:17Z,"COLORADO SPRINGS, Colo. (February 10, 2020) Headed by three-time Olympic medalist LeBron James (Los Angeles Lakers), and including nine members of the gold medalist 2016 U.S. Olympic Team, seven gold medalists from the 2012 U.S. Olympic Team and all 12 member… [+11999 chars]",nba.com,,,,,,,,,,
558,Five Lakers Named Finalists for 2020 U.S. Olympic Men's Team,"Anthony Davis, Dwight Howard, LeBron James, Kyle Kuzma and JaVale McGee were named finalists for the 2020 U.S. Olympic Men’s Basketball Team.",https://www.nba.com/lakers/releases/five-lakers-finalists-2020-olympic-team-200210,2020-02-10T16:14:46Z,"Anthony Davis, Dwight Howard, LeBron James, Kyle Kuzma and JaVale McGee were named finalists for the 2020 U.S. Olympic Mens Basketball Team. In total, 44 athletes were approved by the USA Basketball Board of Directors as part of the selection process. The off… [+880 chars]",nba.com,,,,,,,,,,
559,USA Basketball Announces Harrison Barnes as Finalist for 2020 U.S. Olympic Men’s Team,Sacramento Kings forward Harrison Barnes is among the 44 athletes announced by USA Basketball today as finalists for the 2020 U.S. Olympic Men’s Basketball Team. The player selections were approved by the USA Basketball Board of Directors. The official 12-mem…,https://www.nba.com/kings/news/usa-basketball-announces-harrison-barnes-as-finalist,2020-02-10T16:04:02Z,Sacramento Kings forward Harrison Barnes is among the 44 athletes announced by USA Basketball today as finalists for the 2020 U.S. Olympic Mens Basketball Team. The player selections were approved by the USA Basketball Board of Directors. The official 12-memb… [+4376 chars],nba.com,,,,,,,,,,
560,"Brogdon, Oladipo, Turner Among 44 Finalists for 2020 U.S. Olympic Men's Team","COLORADO SPRINGS, Colo. (February 10, 2020) – Headed by three-time Olympic medalist LeBron James (Los Angeles Lakers), and including nine members of the gold medalist 2016 U.S. Olympic Team, seven gold medalists from the 2012 U.S. Olympic Team and all 12 memb…",https://www.nba.com/pacers/news/brogdon-oladipo-turner-among-44-finalists-2020-us-olympic-mens-team,2020-02-10T16:01:50Z,"COLORADO SPRINGS, Colo. (February 10, 2020) Headed by three-time Olympic medalist LeBron James (Los Angeles Lakers), and including nine members of the gold medalist 2016 U.S. Olympic Team, seven gold medalists from the 2012 U.S. Olympic Team and all 12 member… [+10303 chars]",nba.com,,,,,,,,,,
561,Brandon Ingram named finalist for 2020 U.S. Olympic Men's Team,10-Feb-20,https://www.nba.com/pelicans/news/brandon-ingram-named-finalist-2020-us-olympic-mens-team,2020-02-10T16:01:19Z,"February 10, 2020
Colorado Springs, CO Headed by three-time Olympic medalist LeBron James (Los Angeles Lakers), and including nine members of the gold medalist 2016 U.S. Olympic Team, seven gold medalists from the 2012 U.S. Olympic Team and all 12 members of… [+10912 chars]",nba.com,,,,,,,,,,
562,Beal among finalists for 2020 U.S. Olympic men's basketball team,"WASHINGTON, DC – USA Basketball Chairman and National Team Managing Director Jerry Colangelo announced today that Wizards guard Bradley Beal has been named a finalist for the 2020 U.S. Olympic Men’s Basketball Team. The official 12-member 2020 U.S. Olympic Me…",https://www.nba.com/wizards/bradley-beal-finalists-2020-usa-olympics-february,2020-02-10T16:01:17Z,"WASHINGTON, DC USA Basketball Chairman and National Team Managing Director Jerry Colangelo announced today that Wizards guard Bradley Beal has been named a finalist for the 2020 U.S. Olympic Mens Basketball Team. The official 12-member 2020 U.S. Olympic Mens … [+5857 chars]",nba.com,,,,,,,,,,
